circle_index,b_int,g_int,r_int,h_int,s_int,v_int
c11773.png,87.76825396825397,45.69206349206349,49.36507936507937,122.47619047619048,122.4888888888889,87.76825396825397
c11774.png,134.1968253968254,182.44761904761904,201.15555555555557,43.43492063492064,108.8031746031746,214.3936507936508
c11775.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11776.png,193.75238095238095,215.4063492063492,215.57142857142858,43.142857142857146,45.387301587301586,224.3047619047619
c11777.png,87.66349206349206,58.61904761904762,45.55238095238095,111.96507936507936,154.73650793650793,88.4095238095238
c11778.png,118.35873015873015,81.81269841269841,75.81587301587301,91.8952380952381,137.4126984126984,131.67619047619047
c11779.png,87.76825396825397,62.53015873015873,53.958730158730155,108.4952380952381,141.02857142857144,89.83492063492064
c11780.png,139.88888888888889,184.27619047619046,200.68253968253967,47.87619047619047,111.85079365079365,218.13015873015874
c11781.png,87.4031746031746,45.37777777777778,48.31111111111111,121.9968253968254,123.81587301587301,87.4031746031746
c11782.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11783.png,193.75238095238095,215.4063492063492,215.57142857142858,43.142857142857146,45.387301587301586,224.3047619047619
c11784.png,131.9777777777778,187.16507936507938,211.72063492063492,37.0984126984127,101.22222222222223,217.0031746031746
c11785.png,101.53015873015873,99.24444444444444,109.87619047619047,66.47936507936508,130.32063492063492,138.1904761904762
c11786.png,88.03174603174604,62.67619047619048,53.76190476190476,108.4063492063492,141.64444444444445,90.0984126984127
c11787.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11788.png,193.74920634920636,215.3968253968254,215.58095238095237,43.14920634920635,45.36507936507937,224.3015873015873
c11789.png,131.9777777777778,187.1904761904762,211.65714285714284,37.041269841269845,101.29206349206349,217.0031746031746
c11790.png,87.4031746031746,45.37777777777778,48.31111111111111,121.9968253968254,123.81587301587301,87.4031746031746
c11791.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11792.png,88.13968253968254,58.61904761904762,45.146031746031746,111.97142857142858,155.76190476190476,88.88571428571429
c11793.png,193.6984126984127,215.384126984127,215.56825396825397,43.0984126984127,45.317460317460316,224.25079365079364
c11794.png,137.30793650793652,73.99365079365079,57.48253968253968,111.21587301587302,148.78412698412697,137.48888888888888
c11795.png,191.1904761904762,131.58095238095237,80.56825396825397,108.31746031746032,150.97142857142856,193.61904761904762
c11796.png,131.9777777777778,187.13015873015874,211.95555555555555,36.926984126984124,101.2,217.1174603174603
c11797.png,86.4063492063492,84.78095238095239,117.89206349206349,58.574603174603176,114.45714285714286,131.48888888888888
c11798.png,193.6984126984127,215.37142857142857,215.61904761904762,43.12380952380953,45.24444444444445,224.25079365079364
